repo_path,name,start,raw_code,code,doc,tokens
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,findAllByCommunityId,40,"@Override
public FindResult<MemberPropertyDefinition> findAllByCommunityId(long communityId, BaseFindCmd cmd) {
    Specification<MemberPropertyDefinition> spec = (root, q, cb) -> cb.and(SpringData.predicates(Optional.of(cb.equal(root.get(""community"").get(""id""), communityId))));
    if (cmd.getSort() == null || cmd.getSort().isEmpty()) {
        cmd.setSort(Arrays.asList(Order.fromString(""name:ASC"")));
    }
    PageRequest page = SpringData.makePageRequest(cmd);
    Page<MemberPropertyDefinition> resultPage = repo.findAll(spec, page);
    return SpringData.makeFindResult(resultPage);
}","@Override
public FindResult<MemberPropertyDefinition> findAllByCommunityId(long communityId, BaseFindCmd cmd) {
    Specification<MemberPropertyDefinition> spec = (root, q, cb) -> cb.and(SpringData.predicates(Optional.of(cb.equal(root.get(""community"").get(""id""), communityId))));
    if (cmd.getSort() == null || cmd.getSort().isEmpty()) {
        cmd.setSort(Arrays.asList(Order.fromString(""name:ASC"")));
    }
    PageRequest page = SpringData.makePageRequest(cmd);
    Page<MemberPropertyDefinition> resultPage = repo.findAll(spec, page);
    return SpringData.makeFindResult(resultPage);
}",,Override public FindResult MemberPropertyDefinition findAllByCommunityId long communityId BaseFindCmd cmd Specification MemberPropertyDefinition spec root q cb cb and SpringData predicates Optional of cb equal root get community get id communityId if cmd getSort null cmd getSort isEmpty cmd setSort Arrays asList Order fromString name ASC PageRequest page SpringData makePageRequest cmd Page MemberPropertyDefinition resultPage repo findAll spec page return SpringData makeFindResult resultPage
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,findByCommunityIdName,58,"@Override
public Optional<MemberPropertyDefinition> findByCommunityIdName(long communityId, String name) {
    return repo.findByCommunityIdAndName(communityId, name);
}","@Override
public Optional<MemberPropertyDefinition> findByCommunityIdName(long communityId, String name) {
    return repo.findByCommunityIdAndName(communityId, name);
}",,Override public Optional MemberPropertyDefinition findByCommunityIdName long communityId String name return repo findByCommunityIdAndName communityId name
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,findById,63,"@Override
public MemberPropertyDefinition findById(Long id) {
    return repo.findById(id);
}","@Override
public MemberPropertyDefinition findById(Long id) {
    return repo.findById(id);
}",,Override public MemberPropertyDefinition findById Long id return repo findById id
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,save,70,MemberPropertyDefinition save(MemberPropertyDefinition memberPropertyDefinition);,MemberPropertyDefinition save(MemberPropertyDefinition memberPropertyDefinition);,,MemberPropertyDefinition save MemberPropertyDefinition memberPropertyDefinition
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,findAllByCommunityIdOrderByNameAsc,72,List<MemberPropertyDefinition> findAllByCommunityIdOrderByNameAsc(long communityId);,List<MemberPropertyDefinition> findAllByCommunityIdOrderByNameAsc(long communityId);,,List MemberPropertyDefinition findAllByCommunityIdOrderByNameAsc long communityId
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,findByCommunityIdAndName,74,"Optional<MemberPropertyDefinition> findByCommunityIdAndName(long communityId, String name);","Optional<MemberPropertyDefinition> findByCommunityIdAndName(long communityId, String name);",,Optional MemberPropertyDefinition findByCommunityIdAndName long communityId String name
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/MemberPropertyDefinitionGatewayImpl.java,findById,76,MemberPropertyDefinition findById(Long id);,MemberPropertyDefinition findById(Long id);,,MemberPropertyDefinition findById Long id
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,CommunityGateway,10,"public interface CommunityGateway {

    boolean existsById(long id);

    Optional<Community> findById(long id);

    FindResult<Community> findAll(CommunityFindCmd request);

    Community save(CommunityCreationCmd cmd);

    Community save(Community c);

    Community update(CommunityUpdateCmd cmd);

    Community enabledOrDisabled(long id, boolean value);

    Community updateMigratedFlag(long id, boolean value);

    Optional<Community> findCommunityById(long id);

    FindResult<Community> findCommunities(CommunityFindCmd cmd);

    Boolean getCommunityMigrateStatus(long communityId);
}","public interface CommunityGateway {

    boolean existsById(long id);

    Optional<Community> findById(long id);

    FindResult<Community> findAll(CommunityFindCmd request);

    Community save(CommunityCreationCmd cmd);

    Community save(Community c);

    Community update(CommunityUpdateCmd cmd);

    Community enabledOrDisabled(long id, boolean value);

    Community updateMigratedFlag(long id, boolean value);

    Optional<Community> findCommunityById(long id);

    FindResult<Community> findCommunities(CommunityFindCmd cmd);

    Boolean getCommunityMigrateStatus(long communityId);
}",,public interface CommunityGateway boolean existsById long id Optional Community findById long id FindResult Community findAll CommunityFindCmd request Community save CommunityCreationCmd cmd Community save Community c Community update CommunityUpdateCmd cmd Community enabledOrDisabled long id boolean value Community updateMigratedFlag long id boolean value Optional Community findCommunityById long id FindResult Community findCommunities CommunityFindCmd cmd Boolean getCommunityMigrateStatus long communityId
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,existsById,12,boolean existsById(long id);,boolean existsById(long id);,,boolean existsById long id
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,findById,14,Optional<Community> findById(long id);,Optional<Community> findById(long id);,,Optional Community findById long id
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,findAll,16,FindResult<Community> findAll(CommunityFindCmd request);,FindResult<Community> findAll(CommunityFindCmd request);,,FindResult Community findAll CommunityFindCmd request
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,save,18,Community save(CommunityCreationCmd cmd);,Community save(CommunityCreationCmd cmd);,,Community save CommunityCreationCmd cmd
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,save,20,Community save(Community c);,Community save(Community c);,,Community save Community c
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,update,22,Community update(CommunityUpdateCmd cmd);,Community update(CommunityUpdateCmd cmd);,,Community update CommunityUpdateCmd cmd
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,enabledOrDisabled,24,"Community enabledOrDisabled(long id, boolean value);","Community enabledOrDisabled(long id, boolean value);",,Community enabledOrDisabled long id boolean value
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,updateMigratedFlag,26,"Community updateMigratedFlag(long id, boolean value);","Community updateMigratedFlag(long id, boolean value);",,Community updateMigratedFlag long id boolean value
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,findCommunityById,28,Optional<Community> findCommunityById(long id);,Optional<Community> findCommunityById(long id);,,Optional Community findCommunityById long id
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,findCommunities,30,FindResult<Community> findCommunities(CommunityFindCmd cmd);,FindResult<Community> findCommunities(CommunityFindCmd cmd);,,FindResult Community findCommunities CommunityFindCmd cmd
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityGateway.java,getCommunityMigrateStatus,32,Boolean getCommunityMigrateStatus(long communityId);,Boolean getCommunityMigrateStatus(long communityId);,,Boolean getCommunityMigrateStatus long communityId
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityConfigGateway.java,CommunityConfigGateway,10,"public interface CommunityConfigGateway {

    Optional<CommunityConfig> findById(Long id);

    CommunityConfig save(CommunityConfig communityConfig);

    List<CommunityConfig> save(List<CommunityConfig> communityConfigs);

    List<CommunityConfig> findByCommunity(long communityId);

    FindResult<CommunityConfig> findByCommunity(long communityId, BaseFindCmd cmd);

    List<CommunityConfig> findByCommunity(long communityId, List<String> confKeys);

    List<CommunityConfig> updateCommunityConfigs(long communityId, List<CommunityConfigUpdateCmd> confKeys);
}","public interface CommunityConfigGateway {

    Optional<CommunityConfig> findById(Long id);

    CommunityConfig save(CommunityConfig communityConfig);

    List<CommunityConfig> save(List<CommunityConfig> communityConfigs);

    List<CommunityConfig> findByCommunity(long communityId);

    FindResult<CommunityConfig> findByCommunity(long communityId, BaseFindCmd cmd);

    List<CommunityConfig> findByCommunity(long communityId, List<String> confKeys);

    List<CommunityConfig> updateCommunityConfigs(long communityId, List<CommunityConfigUpdateCmd> confKeys);
}",,public interface CommunityConfigGateway Optional CommunityConfig findById Long id CommunityConfig save CommunityConfig communityConfig List CommunityConfig save List CommunityConfig communityConfigs List CommunityConfig findByCommunity long communityId FindResult CommunityConfig findByCommunity long communityId BaseFindCmd cmd List CommunityConfig findByCommunity long communityId List String confKeys List CommunityConfig updateCommunityConfigs long communityId List CommunityConfigUpdateCmd confKeys
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/component/community/io/gateway/CommunityConfigGateway.java,findById,12,Optional<CommunityConfig> findById(Long id);,Optional<CommunityConfig> findById(Long id);,,Optional CommunityConfig findById Long id
